recordingID,SpeakerID,birthYear,info,eduLevel,occLevel,firstLang,homeLang,sex
fn006867,N01164,1946,spontaneous telephone dialogue (local interface),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn006868,N01164,1946,spontaneous telephone dialogue (local interface),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn006925,N01164,1946,spontaneous telephone dialogue (local interface),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000831,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000832,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000833,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000834,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000835,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000836,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000837,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000838,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000839,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000840,N01167,1976,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000831,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000832,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000833,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000834,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000835,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000836,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000837,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000838,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000839,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000840,N01168,1979,spontaneous conversation ('face-to-face'),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn000831,N01169,1977,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000832,N01169,1977,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000833,N01169,1977,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000834,N01169,1977,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000839,N01169,1977,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000840,N01169,1977,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn000837,N01285,1974,spontaneous conversation ('face-to-face'),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000841,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000842,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000843,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000844,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000845,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000846,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000847,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000849,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000850,N01170,1978,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000841,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000842,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000843,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000844,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000845,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000846,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000847,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000849,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000850,N01171,1976,spontaneous conversation ('face-to-face'),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn000851,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000852,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000853,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000854,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000855,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000856,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000857,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000858,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000859,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000860,N01172,1980,spontaneous conversation ('face-to-face'),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000851,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000852,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000853,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000854,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000855,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000856,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000857,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000858,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000859,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000860,N01173,1982,spontaneous conversation ('face-to-face'),midden,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn000861,N01174,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000862,N01174,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000863,N01174,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000864,N01174,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000861,N01176,1954,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000862,N01176,1954,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000863,N01176,1954,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000865,N01176,1954,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000867,N01176,1954,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000864,N01175,1961,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000865,N01177,1949,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000867,N01177,1949,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000868,N01178,1963,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000869,N01178,1963,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000870,N01178,1963,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000871,N01178,1963,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000872,N01178,1963,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000868,N01179,1950,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000869,N01179,1950,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000870,N01179,1950,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000871,N01179,1950,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000872,N01179,1950,simulated business negotiation,hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn000873,N01180,1951,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000874,N01180,1951,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000875,N01180,1951,simulated business negotiation,hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000873,N01181,1954,simulated business negotiation,midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000874,N01181,1954,simulated business negotiation,midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000875,N01181,1954,simulated business negotiation,midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,man
fn000876,N01182,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000877,N01182,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000878,N01182,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000879,N01182,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000881,N01182,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000876,N01183,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000877,N01183,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000878,N01183,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000879,N01183,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000880,N01183,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn000881,N01183,19nn,simulated business negotiation,onbekend,onbekend,Standaard Nederlands,Standaard Nederlands,man
