,wav_filename,wav_filesize,transcript,common_part,region,duration,duration_seconds,filename,chirp_wer,Deepgram_wer,googleSTT_wer,seamless_wer,whisper_wer
1561,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006781(050).wav,131820,oh ja en kijk en dan laat je 't gewoon uitvechten door een advocaat,006781,,0 days 00:00:04,4.0,fn006781(050),0.21428571428571427,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.42857142857142855
1562,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008193(077).wav,69996,nee ik heb 't gewoon uh gewoon laten staan maar je kon 't er zo weer afgieten oh ja ja,008193,,0 days 00:00:04,4.0,fn008193(077),0.3,1.0,0.65,0.55,0.55
1563,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006750(013).wav,137356,uh ja ja maar je zou een surinaamse kunnen zijn h,006750,,0 days 00:00:04,4.0,fn006750(013),0.18181818181818182,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454
1564,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008186(044).wav,85004,ja hadden van uh samen met jou in 't met jou in 't bad nou dat was verschrikkelijk,008186,,0 days 00:00:04,4.0,fn008186(044),0.2777777777777778,0.6666666666666666,0.2777777777777778,0.6111111111111112,0.6111111111111112
1565,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006902(003).wav,156236,dan weer naar de de xxx en dan weer uh naar m'n ouders,006902,,0 days 00:00:04,4.0,fn006902(003),0.46153846153846156,0.5384615384615384,0.38461538461538464,0.5384615384615384,0.5384615384615384
1566,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701251(097).wav,75564,dus zij 't is een een dingen een een een team zo van een twintig mensen,701251,oost_vlaams,0 days 00:00:04,4.0,fv701251(097),0.125,1.0,0.75,0.75,0.75
1567,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006962(048).wav,157804,weer helemaal terug uh naar uh naar de kern probeert te glomen,006962,,0 days 00:00:04,4.0,fn006962(048),0.3333333333333333,0.5833333333333334,0.5,0.5833333333333334,0.4166666666666667
1568,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006926(072).wav,169356,en ik uh ik ben heel uh simpel d'rin van ze maken 't toch mee en dan kunnen ze maar beter iemand hebben die ze vertrouwen,006926,,0 days 00:00:04,4.0,fn006926(072),0.15384615384615385,0.5384615384615384,0.2692307692307692,0.46153846153846156,0.34615384615384615
1569,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008049(070).wav,68124,uh same time spelen ja da 's met z'n tween op dezelfde computer,008049,,0 days 00:00:04,4.0,fn008049(070),0.46153846153846156,1.0,0.8461538461538461,1.3076923076923077,0.9230769230769231
1570,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901091(014).wav,69692,en heusden-zolder die speelt al z'n thuiswedstrijden op vrijdagavond ah,901091,west_vlaams,0 days 00:00:04,4.0,fv901091(014),0.4,1.0,1.0,0.9,0.9
1571,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008036(014).wav,67356,ja dat klopt ja 't 't wordt natuurlijk op n of andere manier uh geregistreerd h,008036,,0 days 00:00:04,4.0,fn008036(014),0.3125,0.625,0.625,0.625,0.5625
1572,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701205(079).wav,102748,die vriendenkring van van ellen trekt nu wel liever op met die barbara dan met uh ellen zelf,701205,west_vlaams,0 days 00:00:04,4.0,fv701205(079),0.2222222222222222,0.3888888888888889,0.5555555555555556,0.5,0.5
1573,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006935(041).wav,220236,maar ze had ze dan ook die oleanders och als je dat ziet hoe die d'r allemaal uitzien dan denk je god wat ben 'k toch prul,006935,,0 days 00:00:04,4.0,fn006935(041),0.14814814814814814,0.37037037037037035,0.4074074074074074,0.5925925925925926,0.4444444444444444
1574,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(047).wav,83564,en ik ben dat kot dan gaan bezichtigen maar dat was helemaal niet proper,901053,vlaams_brab,0 days 00:00:04,4.0,fv901053(047),0.21428571428571427,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.6428571428571429
1575,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008244(048).wav,139724,aha dus m'n nicht dus uit uh uh meijdrecht die is dus bezig met 'r uh 'r hond is een paar maanden geleden overleden,008244,,0 days 00:00:04,4.0,fn008244(048),0.4583333333333333,1.0,0.5833333333333334,0.7083333333333334,0.6666666666666666
1576,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008217(057).wav,171228,ofschoon ik ben uh nou wanneer was 't nog zo'n prachtige dag een een een dinsdag een paar weken geleden nog een dagje met uh gerien naar ameland geweest,008217,,0 days 00:00:04,4.0,fn008217(057),0.27586206896551724,0.5172413793103449,0.5517241379310345,0.4482758620689655,0.5172413793103449
1577,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700063(075).wav,210924,ja 'k heb dat toch verteld dat 'k zei dat 'k dat zo slecht gedaan dat 'k allee ja 'k had dat compleet uitgesloten dat 'k daar,700063,vlaams_brab,0 days 00:00:04,4.0,fv700063(075),0.3333333333333333,0.4074074074074074,0.3333333333333333,0.4444444444444444,0.48148148148148145
1578,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700187(039).wav,149324,ja daarom h maar ja laat me nog maar wat op de ziekenkas staan,700187,limburg,0 days 00:00:04,4.0,fv700187(039),0.2857142857142857,1.0,0.21428571428571427,0.9285714285714286,0.5714285714285714
1579,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008059(073).wav,96796,uh ma maar misschien mag je ook wel voor minder uitzoeken maar dan krijg je natuurlijk verder geen geld van terug,008059,,0 days 00:00:04,4.0,fn008059(073),0.09523809523809523,0.38095238095238093,0.09523809523809523,0.2857142857142857,0.2857142857142857
1580,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700005(072).wav,131884,'t is ongelofelijk h de zestienden ggg ja,700005,west_vlaams,0 days 00:00:04,4.0,fv700005(072),0.625,1.0,0.625,1.0,0.75
1581,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008297(067).wav,117148,dat was een hele grappige ervaring eigenlijk terwijl je hier in nederland nog steeds of heel vaak aan 't omrekenen bent naar guldens,008297,,0 days 00:00:04,4.0,fn008297(067),0.08695652173913043,0.2608695652173913,0.17391304347826086,0.2608695652173913,0.21739130434782608
1582,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700083(081).wav,133324,en dat is voor een uh programma allee van uh corpus nederlands,700083,vlaams_brab,0 days 00:00:04,4.0,fv700083(081),0.25,0.5833333333333334,0.25,0.5,0.5
1583,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008344(045).wav,242940,heb jij dat niet nou nee nee nee nee ik ik ben altijd ik moet zeggen ik ben uh dus uh altijd uh uh uh uh ik ik ik wa was wantrouwig tegen claus,008344,,0 days 00:00:04,4.0,fn008344(045),0.2647058823529412,0.6176470588235294,0.5,0.6764705882352942,0.8235294117647058
1584,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701204(012).wav,77692,ja ja ah ja ja,701204,west_vlaams,0 days 00:00:04,4.0,fv701204(012),0.4,1.0,1.0,1.0,1.0
1585,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008370(098).wav,97452,ja is goed of tenminste ja ik weet niet heb jij nog uh even nodig voor dat uh ding,008370,,0 days 00:00:04,4.0,fn008370(098),0.10526315789473684,1.0,0.47368421052631576,0.7368421052631579,0.631578947368421
1586,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006983(013).wav,128108,en dus hebben met z'n tweetjes uh allemaal informatie gegeven,006983,,0 days 00:00:04,4.0,fn006983(013),0.3,0.5,0.4,0.6,0.4
1587,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008153(029).wav,110460,oh dat is mij 's morgens ontgaan want ik ben nog voor jou geweest toen stond er een hele aardige vrouw die me heel enthousiast begroette,008153,,0 days 00:00:04,4.0,fn008153(029),0.2692307692307692,0.34615384615384615,0.3076923076923077,0.38461538461538464,0.4230769230769231
1588,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700052(068).wav,161548,vlak daarvoor zaten hadden we een winkelke waar dat we verse groenten konden kopen,700052,west_vlaams,0 days 00:00:04,4.0,fv700052(068),0.2857142857142857,0.5,0.2857142857142857,0.7857142857142857,0.5
1589,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701232(125).wav,75004,ja ze gaan hem betalen h ja ja ja awel da 's goed h,701232,oost_vlaams,0 days 00:00:04,4.0,fv701232(125),0.42857142857142855,1.0,0.7142857142857143,0.8571428571428571,0.7857142857142857
1590,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700177(022).wav,187372,ggg xxx gewoon beter vertellen ah is wel grappig,700177,limburg,0 days 00:00:04,4.0,fv700177(022),0.7777777777777778,1.0,1.3333333333333333,9.222222222222221,1.4444444444444444
1591,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701051(001).wav,84364,voor mijn verjaardag ja uh 'k moet nog nadenken hoor 'k heb nog niet goed nagedacht,701051,oost_vlaams,0 days 00:00:04,4.0,fv701051(001),0.1875,0.5625,0.3125,0.6875,0.8125
1592,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008060(020).wav,79916,dan uh fiets ik nog even naar annette ja da 's dichtbij h bij jou ja 't is vijf minuutjes,008060,,0 days 00:00:04,4.0,fn008060(020),0.6,1.0,0.65,0.8,0.95
1593,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007024(030).wav,136716,ja ik had ook wel genoeg gedronken ik had ook weinig gegeten dus d dan lag het daar waarschijnlijk aan,007024,,0 days 00:00:04,4.0,fn007024(030),0.2,0.45,0.45,0.4,0.4
1594,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700026(113).wav,151408,die uhm een dossier gekregen had van den bbc en ze gingen dat effekes oplossen,700026,vlaams_brab,0 days 00:00:04,4.0,fv700026(113),0.26666666666666666,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.4
1595,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700183(015).wav,654700,en heeft uh herwig niet gebeld uh ja n-n-neen maar hij heeft wel een envelop in de bus gestoken maar hij heeft wel gebeld en hij zegt ja zegt 'm uh 't is dus duidelijk dat je niet naar mijn berichten geluisterd hebt of zoiets xxx en dan zegt hij daar nog 'k weet niet wat allemaal en dan de zaterdag lag er een envelop in de bus,700183,oost_vlaams,0 days 00:00:04,4.0,fv700183(015),0.16176470588235295,0.38235294117647056,0.16176470588235295,0.29411764705882354,0.35294117647058826
1596,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901051(011).wav,69324,want dat zou niet echt logisch zijn en hebt de dat uh,901051,vlaams_brab,0 days 00:00:04,4.0,fv901051(011),0.5,1.0,0.6666666666666666,0.9166666666666666,0.5
1597,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006955(070).wav,128620,nee dat geld dat zal dat is gewoon de waarborg dat komt weer terug ok,006955,,0 days 00:00:04,4.0,fn006955(070),0.06666666666666667,0.4666666666666667,0.4,0.4,0.4666666666666667
1598,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008085(017).wav,132892,hij heeft allerlei manieren gevoeld en gebogen en gedaan e e hij zegt ja ja ja 't is misschien uh uh een spier of zo,008085,,0 days 00:00:04,4.0,fn008085(017),0.28,0.4,0.32,0.56,0.48
1599,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006936(029).wav,221676,ja ja da 's 'm altijd heel kwalijk afgenomen en daar heeft ie dan ook drie jaar voor in de in 't kamp gezeten,006936,,0 days 00:00:04,4.0,fn006936(029),0.20833333333333334,0.375,0.375,0.4166666666666667,0.5416666666666666
1600,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006920(031).wav,130444,oh da 's lekker en de soepkommen zijn van die ijzeren soepkommen,006920,,0 days 00:00:04,4.0,fn006920(031),0.3333333333333333,0.8333333333333334,0.4166666666666667,0.9166666666666666,0.6666666666666666
1601,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901051(030).wav,98444,mmm dat kan ik mij niet goed meer herinneren maar ja ja ik heb eigenlijk nog een ander probleem,901051,vlaams_brab,0 days 00:00:04,4.0,fv901051(030),0.10526315789473684,0.3684210526315789,0.15789473684210525,0.42105263157894735,0.5263157894736842
1602,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008337(070).wav,106956,mm-hu en dan doet ie hele goeie ervaring mee op alleen ja nou is 't dus waarschijnlijk uh ja vier tot zes maanden,008337,,0 days 00:00:04,4.0,fn008337(070),0.30434782608695654,0.5217391304347826,0.43478260869565216,0.6086956521739131,0.8695652173913043
1603,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700059(016).wav,201420,ge zoudt eigenlijk denk ik beter ne keer een lang weekend pakken nu als ge decideert dan hedde 't h,700059,limburg,0 days 00:00:04,4.0,fv700059(016),0.45,0.6,0.45,0.55,0.75
1604,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006945(037).wav,135692,toen zei ik nee hoor 'r ouders die uh uh hebben gister gebeld bedoel je dat,006945,,0 days 00:00:04,4.0,fn006945(037),0.3125,0.625,0.5,0.8125,0.75
1605,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701091(048).wav,104364,plus al ja voor dingen ook h voor uh uhm laat me eens peizen,701091,vlaams_brab,0 days 00:00:04,4.0,fv701091(048),0.42857142857142855,1.0,0.5714285714285714,0.8571428571428571,1.0
1606,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701173(101).wav,110012,ik kreeg uh ook nen aangetekende brief van van blijkbaar probeert d'r een ander te bellen naar hier,701173,oost_vlaams,0 days 00:00:04,4.0,fv701173(101),0.5,0.6111111111111112,0.6111111111111112,0.7777777777777778,0.7222222222222222
1607,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008171(109).wav,84972,dus nou ja hoe 't nou met 'm is dat weet ik eigenlijk niet xxx xxx woensdag xxx,008171,,0 days 00:00:04,4.0,fn008171(109),1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444
1608,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008107(083).wav,116556,ja die zijn best wel duur ja want d'r zijn d'r ggg we hebben d'r wel weer n maar d'r zijn 'ns of 'ns een paar maar d'r zijn d'r een paar gebroken,008107,,0 days 00:00:04,4.0,fn008107(083),0.36363636363636365,1.0,0.5454545454545454,0.696969696969697,0.7878787878787878
1609,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008248(040).wav,83164,ik heb voor uh komende donderdag ga ik naar die gojem weer naar wie,008248,,0 days 00:00:04,4.0,fn008248(040),0.21428571428571427,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143
1610,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008216(007).wav,89596,ja en toen kwam iemand naar me toe en die zei van uh ik ken uh ik ken u vanuit de bijlmer,008216,,0 days 00:00:04,4.0,fn008216(007),0.13636363636363635,0.36363636363636365,0.45454545454545453,0.5,0.5
1611,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008203(055).wav,78988,ja en uh we vieren dat gewoon op 's zaterdags dus jullie moeten maar kijken wanneer je een keer uh aankomt,008203,,0 days 00:00:04,4.0,fn008203(055),0.2857142857142857,0.47619047619047616,0.38095238095238093,0.6666666666666666,0.8095238095238095
1612,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701071(045).wav,82604,ah ha uhm xxx 't was uh super wijs en 't is zeker iets voor ons,701071,oost_vlaams,0 days 00:00:04,4.0,fv701071(045),0.4375,1.0,0.625,0.625,0.5625
1613,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700180(009).wav,244076,en betaalde inkom vier euro voorverkoop goh shit daar heb ik nog niet over nagedacht xxx niet meer fatsoenlijk,700180,limburg,0 days 00:00:04,4.0,fv700180(009),0.3157894736842105,0.47368421052631576,0.3684210526315789,0.7894736842105263,0.42105263157894735
1614,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900027(025).wav,270156,uh laat me zeggen in 't kader van zij willen ook dat ik zal tussenkomen in buitengewone kosten zoals ze dat noemen,900027,limburg,0 days 00:00:04,4.0,fv900027(025),0.22727272727272727,0.2727272727272727,0.22727272727272727,0.45454545454545453,0.2727272727272727
1615,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901151(099).wav,75468,jaap jan om misschien vanavond naar elise te gaan ja ok,901151,oost_vlaams,0 days 00:00:04,4.0,fv901151(099),0.9090909090909091,1.0,0.9090909090909091,1.0,1.0
1616,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008164(034).wav,87068,vlaams uh spraken die oh ja en die hadden een vijf uur durende voorstelling,008164,,0 days 00:00:04,4.0,fn008164(034),0.2857142857142857,0.5,0.5,0.5714285714285714,0.7142857142857143
1617,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008165(081).wav,95420,dus dat ga ik woensdag aan 'm teruggeven mmm nee daar schiet je veel mee op,008165,,0 days 00:00:04,4.0,fn008165(081),0.375,1.0,0.625,0.875,1.0
1618,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700014(001).wav,311084,uhm we hebben eindelijk nieuws van inge ja uhm ze heeft een virale ontsteking aan den binnenkant van den dikken darm,700014,vlaams_brab,0 days 00:00:04,4.0,fv700014(001),0.19047619047619047,0.47619047619047616,0.23809523809523808,0.47619047619047616,0.47619047619047616
1619,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008059(012).wav,101660,ja n nee maar kijk 't is een halfsteensmuur en uh die wordt dus koud zoals 's winters vooral,008059,,0 days 00:00:04,4.0,fn008059(012),0.47368421052631576,0.6842105263157895,0.47368421052631576,0.7368421052631579,0.5789473684210527
1620,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901032(049).wav,70908,zeg cippolini is gestopt of wat ja waarom ah maar wacht ging 'm,901032,vlaams_brab,0 days 00:00:04,4.0,fv901032(049),0.23076923076923078,1.0,0.7692307692307693,0.8461538461538461,1.1538461538461537
1621,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701055(013).wav,65452,want anders ik typ zo echt zo van die onnozele dingen ja 't is dat h,701055,oost_vlaams,0 days 00:00:04,4.0,fv701055(013),0.375,0.875,0.75,0.8125,0.9375
1622,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008345(031).wav,104860,ja en als ie verder maar een beetje naar z'n zin heeft en uh op tijd eet en drinkt nou dan is 't toch goed,008345,,0 days 00:00:04,4.0,fn008345(031),0.2,1.0,0.4,0.52,0.76
1623,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006805(058).wav,164268,ik denk dus met andere woorden krijg ik nu dus zes blikjes gratis en dat zou ik laten staan ja als je dat niet zou doen wel,006805,,0 days 00:00:04,4.0,fn006805(058),0.0,0.3333333333333333,0.25925925925925924,0.2222222222222222,0.2222222222222222
1624,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700034(009).wav,177644,h jij moet ja kwestie van goh,700034,oost_vlaams,0 days 00:00:04,4.0,fv700034(009),0.14285714285714285,1.0,0.14285714285714285,0.8571428571428571,1.0
1625,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006762(082).wav,147788,ja van de veronica jij gaat ook alleen maar met ronald naar de bioscoop nou dat valt wel mee hoor,006762,,0 days 00:00:04,4.0,fn006762(082),0.2,0.55,0.5,0.55,0.8
1626,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006891(035).wav,142796,maar uhm h je had uh dat uh stunt h deze week ja met school,006891,,0 days 00:00:04,4.0,fn006891(035),0.5333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8666666666666667
1627,S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701072(091).wav,67724,maar met zijn linkerhand ja en waste hij zijn handen niet achteraf of zo ah beh ja,701072,oost_vlaams,0 days 00:00:04,4.0,fv701072(091),0.47058823529411764,1.0,0.5294117647058824,0.8823529411764706,0.8823529411764706
